id,tweet,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Chad air india
https://t.co/grahaIqmzj",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"PM Modi, Biden discuss Russia-Ukraine war amid disquiet in US over India's neutral stance | Key points US President Joe Biden on Monday said the US and India will continue consultations to cope with the ""destabilising"" effects of the Russian war in Ukraine during a virtual m… https://t.co/chQfBroiRv",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Sec Blinken stands w his Indian counterpart &amp; says it's important that all countries - ""especially those w/ leverage"" - press Putin to end this war. He doesn't critique India specifically, tho India has not condemned Russia's invasion of Ukraine &amp; continues importing Russian oil.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"https://t.co/o5yjUIpVd4 @AbhijitChavda @RajivMessage @rvaidya2000 @sgurumurthy @sanjeevsanyal @MD_Nalapat @pGurus1 just as usa denied india cryogenic &amp; other tecnologies 2 india, yet india reached mars in 1st attempt. Russia also acheived inspite of difficulties.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"#Python #NodeJS #javascripttflx  #Cybersecurity #SEO  #medeepakjain #learnwithdeepak #javascript  #macOS #100DaysOfCode @PhishFindR #WordPress #webdev 
India Today Live 
11-04-2022
https://t.co/uIY9YvYta4",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"🇺🇸 Biden Team Tries To Nudge India Away From Neutrality on Russia-Ukraine War

▫Neutral New Delhi urged not to boost oil buys from Moscow
▫@TomHowellJr @mrglenn▫https://t.co/XLoC15yZ5I 🇺🇸

@WashTimes #frontpagestoday #USA🗞 https://t.co/S4OwLr5jin",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@POTUS @DrSJaishankar @PMOIndia @rajnathsingh In NO WAY should INDIA compromise on its INDEPENDENT FOREIGN POLICY. THEY CANNOT FORCE US TO CHOOSE SIDES, THEY USED UKRAINE TO WAGE A WAR AGAINST RUSSIA and INDIA cannot be a PAWN to their Strategy.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"""India takes care of #India."" #Ukrainewar #Ukraine #Nato #RussiaUkraineWar #Russia
I do not know the gentleman, but he is right. https://t.co/WpiVobPUlP",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@cnni The Ukraine war has consolidated an alliance between China,India and Russia which has the makings of an emergent new world order . 
The East and the Global South are defining a new emergent world order. 
The Gold Standard will become the norm",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"We certainly need to have more trained reservists than active personnel. 

Current war between Ukraine and Russia has proved that old age tactics of greater numbers are of no use, when your enemy is using drones and satellites and using guided weapons

https://t.co/cLkbDEC28S",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Why close stance on Russia’s war in Ukraine won’t bring China and India any closer https://t.co/uKPEyoSqvz,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"DO MORE!! has started. Pindi Boyz need to get ready 

#امپورٹڈ_حکومت_نامنظور

https://t.co/kkJEy5ahkN",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"If #Russia cannot arrive at a negotiated deal and the war drags on alongside the #sanctions pressure, India might well be forced to re-evaluate the contours of its long-standing partnership with Russia, opines @niveditakapoor. https://t.co/AExknThzqH",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"PM Modi, Biden discuss Russia-Ukraine war amid disquiet in US over India's neutral stance | Key points US President Joe Biden on Monday said the US and India will continue consultations to cope with the ""destabilising"" effects of the Russian war in Ukraine during a virtual m… https://t.co/5Ff3oToP6H",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"The Russia factor

At their virtual meeting, President Biden told Premier Modi that buying more oil from Russia was not in India’s interest and could hamper the US response to the war in Ukraine, US officials said.
تم کرو تو پیار ہم کریں تو ہتھیاچار
#امپورٹڈ_حکومت_نامنظور",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Oh darling!!! Wonder what made them wake up to that... #US monitoring rise in human rights abuses in #India: Blinken... #EmpireOfLies #Russia #ukraine #UkraineWar... https://t.co/GWZLH2hHLx via @AJEnglish,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,India dont surrender to US  https://t.co/aQFnx3iE7m,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Why China will struggle to draw India away from US despite close stance on Russia’s war in Ukraine https://t.co/ups90PwnMJ https://t.co/iwxG74RnHE,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"For India, choosing one partner over another is not feasible as it needs both to secure its developmental, strategic and security needs. The Ukraine war has imposed on India exactly the choice that it seeks to desperately avoid. My latest.
https://t.co/1HyakZwiAT",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"😂 he’ll take all he can get.

Biden tells Modi more Russian oil imports not in India’s interest | Russia-Ukraine war News | Al Jazeera https://t.co/qHihqb4OTY",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Most recently, India abstained when the U.N. General Assembly voted to suspend Russia from its seat on the Human Rights Council over allegations that Russian soldiers in Ukraine engaged in rights violations that the U.S. and Ukraine have called war crimes. https://t.co/6jGDEdU1BI",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Ex USA President George Bush and Putin are best friends 🤗. The war criminal club .
#warcriminal #UkraineRussiaWar #Putin #Russia #India #Ukraine https://t.co/ZDLTS0g9h1",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@PalestineMATH @boomeresque1 @antiwar_soldier OxFam runs on a tiny budget. Blame war for Afghan, Ethiopia, S. Sudan, Syria and Yemen's food problems. India &amp; Brazil can manage. India is making a fortune on exporting their surplus wheat thanks to Russia's invasion of Ukraine. https://t.co/1dj62kfBgx",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"#petrol 
Petrol rate has gone up to Rs 105 .
No one  is making sound .indian media is engaged in his TRP of Ukraine or Russia war .if the people of india die  they will die because of inflation .what does the Indian media have to take from our  country n people",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@suhasinih and I spoke to @ForeignPolicy ‘s @RaviReports about India and the War in Ukraine. https://t.co/2d1yB6tH2t,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@UN UN is now being proved a useless orgn.  Wrt War of Russia &amp; Ukraine.? Time to disband . New set up is needed with India as permanent member with Modi or alike only,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Meeting with Shri Rajesh Mehta Former Diplomat at India International Centre yesterday along with Ramesh Srivastava  Senior Journalist, Vineet Nahata Businessman &amp; Sara Hussain discussed national and international issues especially emerged out after Russia Ukraine war https://t.co/U6nTdSCaRa",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@ndtvindia @mansukhmandviya @DrSJaishankar @PMOIndia @dpradhanbjp Tks ndtv for helping reach our voice to concerned authorities.

https://t.co/0wa2iNsbON

#यूक्रेनसेलोटेंहिंदुस्तानकेमेडिकलछात्रोकाभविष्यमोदीजीकेहाथोंमें",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@sagarikaghose @Aakar__Patel US is flagging right abuse in india only because of India's neutral position in Russia- Ukraine war.,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,India’s neutrality in the war between Russia and Ukraine concerned Biden so he met with India’s Narendra Modi. He encouraged India to take a harder stance against Russia and to stop purchasing their energy. #mchslang23 https://t.co/H8UfWf7ROi,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"The arrogance of Washington policy ""experts"" has opened up a financial world war, and there's no reason to trust ""our guys"" understand the field of battle.

They have, however, managed to get India, China, and Pakistan on the same side.

https://t.co/ZDVxKiW6Oc",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India🇮🇳 declined to sanction Russia🇷🇺 and instead has sought to continue imports of Russian oil.
#Russia is an “important partner in a variety of areas,” Indian minister told parliament. “Like all other countries, we too are assessing the implications” of Russia’s war in Ukraine",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@rish_mister @ANI But why IND shouldn't 
IF EU can buy oil &amp; gas
US can buy Uranium 
Why such kind of hypocrisy with India?
IND didn't threw Ukraine in war NATO did &amp; when it came to help where NATO go.
Oh wait abandoned Ukr infront of Russia.
&amp; Still do payment to rus through special acts https://t.co/P2r1HSkRAZ",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"On the ongoing war in Ukraine, the Minister said that India has made several statements that clarify its position on the conflict
https://t.co/5lF3ZTnyp6

@MEAIndia | @DrSJaishankar | #India | #Russia |",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Behind India’s UN vote lies a combination of immediate economic and security concerns, and long-held assumptions about its geopolitical role and importance, writes Gareth Price (@CHAsiaPacific). https://t.co/QK5RoQzTFu",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"PM Modi, Biden discuss Russia-Ukraine war amid disquiet in US over India's neutral stance | Key points US President Joe Biden on Monday said the US and India will continue consultations to cope with the ""destabilising"" effects of the Russian war in Ukraine during a virtual m… https://t.co/3qokMRlRCs",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India's relationship with Russia was developed over decades at a time when the US was not able to be its partner, Secretary of State Tony Blinken said, as the Biden admin showed an understanding of New Delhi's position on the Ukraine war. #IndiaUSTalks
https://t.co/nuusfXUG3R",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"The world’s two biggest democracies are having trouble getting on the same page over the world’s hottest war. #TWTFrontPage
https://t.co/DK2MaiQ9dC",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India remains neutral in Ukraine war. US Secretary of State Blinkin:the U.S. is “will­ing to be a part­ner of choice with In­dia across vir­tu­ally every realm: Com­merce, Tech­nol­ogy, Educa­tion &amp; Se­cu­rity.”(Far more valuable to India than Russian oil) https://t.co/Sr8qx3TY9E",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Russia-Ukraine War News Live Updates: Ukraine situation tragic but Russia had no choice, says Putin
https://t.co/nWbZaLFnpy",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,President Biden emphasized growing defense cooperation with India in a virtual meeting with Prime Minister Narendra Modi — a line U.S. officials have touted in the hopes of convincing New Delhi to come off the fence over Russia’s war on Ukraine. https://t.co/xMdnXtxpE4,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Why close stance on Russia’s war in Ukraine won’t bring China and India any closer https://t.co/kYiXxtOTJU https://t.co/RxeTQOOx1G,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"There is a notion among mainstream Indian strategic analysts, including some who held top positions in the security establishment in past regimes that what is unfolding in Ukraine is quintessentially “a war between Europeans over European security order.”
https://t.co/qDpaeu9tKg",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Whole india burning and media showing pakistan news
Ukraine and Russia war but not showing bhagwa aatank
@ANI @BBCWorld @LadyVelvet_HFQ https://t.co/Y0YoVPn49D",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,The Bucha Massacre is one of the most horrible things to happen to humanity in the 21st century. Say no to war before humanity is doomed. https://t.co/1WQKY0SQH3,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Biden says US and India in ‘close consultation’ in managing ‘destabilizing’ effects of Russia war on Ukraine https://t.co/yXFNmsrzB4,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Read the room Joe: India buys/develops weapons from Russian, and is currently at war with China.
Leave Modi ALONE!

U.S. lobbies India to join support for Ukraine, opposition to Russia https://t.co/MT3nQtCHje https://t.co/OBB3AwDWER",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Amid Russia-Ukraine War, for how long can India not take sides and get impacted by the influence of the US?
#NewsToday | @SardesaiRajdeep
Full Show: https://t.co/XQ2wqCjzuE https://t.co/DsCp3FmNLj",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"EAM  Dr.Jaishankar rightly said any one can give' Gyan"" which holds good for RaGa also.
Let RaGa declare what MOU he has signed with communist party.

China is applying same principle to India: Rahul Gandhi on Russia-Ukraine war https://t.co/Esi87De8tp",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"rtr: Biden to Modi - Buying more Russian oil is not in India's interest. @POTUS told Indian PM @narendramodi that buying more oil from Russia was not in India's interest and could hamper the U.S. response to the war in Ukraine, U.S. officials said https://t.co/xyzC6tbWSp",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India's agricultural exports touch $50 billion - Highest Ever

COVID-19, Russia-Ukraine War &amp; Sri Lanka's crisis has made the world look towards India for food

Rice : $9.6 b
Aqua: $7.7 b
Sugar: $4.6 b
Spice : $4 b
Wheat: $2.1 b
Other cereals: $1.08 b
Coffee: $1 b (1st time ever)",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@SuspiciousPleb @cszabla Yeah, I was reading this. Do read it. Covers almost everything. Basically, yeah it's complicated. Pakistani and Middle Eastern anti-Westernism and Chinese nationalism is a concern. Russia's been Machiavellian, not mature. Token condemnation is good imo 

https://t.co/sYVSbPz7ZH",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"#ModiBidenMeet | I think US had high expectations from India when it formed QUAD &amp; thought it can pull India into anti-China containment policy. However Russia-Ukraine war impacted those plans: Prof Peter Kuznick, American University https://t.co/L3ZPHh33Bc https://t.co/3zrAl5hroN",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Biden tells Modi more Russian oil imports not in India’s interest | Russia-Ukraine war News | Al Jazeera
@alfredanchor
 https://t.co/OCWJO4OlOY via @AJEnglish",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@ANI Ukraine &amp; Russia are fighting &amp; oil exporting countries increasing crude price w/o justification. NATO group supplying weapon to Ukraine means don't want war to stop but buying crude from Russia. Then why US pressuring India not to buy cheap crude from Russia. It's oppression.,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Differences over geopolitical issues aside, including the Russia-Ukraine war, #India’s trade ties with the US have kept growing in recent years. India’s trade surplus with the US has nearly doubled in the last ten years.
#DIU https://t.co/MHnBsw5vgE",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,#tuesdayvibe #Foodie #Ukraine #UkraineWar #Russia @USCCB @CatholicUniv @LDSchurch @LDSLivingMag @churchnewses @churchnewspt @the_churchnews @BBCAfrica @BBCNewsAsia @PIB_India @HooverInst @FoodNetwork @BestBuy_Deals a temple of Solomon to be built in the latter days mt zion https://t.co/SEQ89e9inl,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,💥🧵Biden emphasized defense cooperation with India in virtual meeting with PM Modi Mon - a line U.S. officials touted hoping to convince New Delhi off the fence over Russia war.India has long been reliant on Russia for…⬇️ #BidenBuilds #ResistanceUnited https://t.co/AgAfmL4CK4,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"I hope our government realise that soil is a most valuable thing for a human being and we must adopt some policy to protect our soil.

https://t.co/U7MesAUFFM

@MOFPI_GOI
@MoHUA_India
@moesgoi
@mnreindia
@moefcc
@bsi_moefcc

#SaveSoilAtUN 
#savesoil",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,POLITICS: Biden says US and India in ‘close consultation’ in managing ‘destabilizing’ effects of Russia war on Ukraine https://t.co/ll846OdaCX,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India's position on Ukraine war...

'What we have seen from India so far is the fullest expression of strategic autonomy — a posture that relies on diplomatic activism and prioritizing of own interests over bloc politics'

https://t.co/7Po545qNDS - @sreemoytalukdar",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"PM Modi, Biden discuss Russia-Ukraine war amid disquiet in US over India's neutral stance | Key points US President Joe Biden on Monday said the US and India will continue consultations to cope with the ""destabilising"" effects of the Russian war in Ukraine during a virtual m… https://t.co/zfUeHkEsce",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"PM Modi also said that India has sent medicines and other relief materials to Ukraine and other neighbouring nations. 

#RussiaUkraineWar

https://t.co/rhtR2ks0QX",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India and America are holding their fourth 2+2 dialogue, with Indian ministers Rajnath Singh and S Jaishankar in Washington DC to meet their American counterparts Lloyd Austin and Anthony Blinken. With the ministerial dialogue coming amid the Russia-Ukraine war ... https://t.co/U7URZtIE5z",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Much of the Global South and some of the most powerful nations in the world — such as China, India and Brazil — don't see the war in Ukraine in black and white.
They're refusing to sanction or officially condemn Russia over the invasion. https://t.co/QgqR9aiZv4",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@DRDO_India @PMOIndia @DefenceMinIndia @SpokespersonMoD @adgpi @IAF_MCC Please manufacture millions of these or else in war we will be fighting with fire crackers from Shivakashi.
Let us learn our lessons from Russia-Ukraine war.
@narendramodi @AmitShah @nsitharaman @rajnathsingh @nitin_gadkari @JoshiPralhad",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@Arniethinks @dhruv_rathee the difference between US and Russia's war in Iraq and ukraine respectively and india's war in east pakistan, is that Pakistani military killed more than 3 million people in east pak, no such genocide happened in iraq or ukraine.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India is negotiating access to #wheat markets in Egypt, Turkey and China, three of the four largest importers. $120 bn global grain trade was being redrawn by Russia's war on Ukraine. India is now jumping into the export market across Asia. https://t.co/fOA990EAmJ #geoeconomics",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"I think we need to talk about and doning lots of things and work for India rather then discuss about russia ukraine war. Mr. Pm in india we need to make efforts to decreases the price of daily need things like lpg,petrol,eatable goods also. So plz FOCUS if you can  ....",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@drneelam03 @medanta No c0vid screening for students who returned to India from Ukraine, no screening during political rallies in 5 states, no new variants discovered for weeks since the beginning of the Russia-Ukraine war!
If this is not proof of the scam demic, what is?",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"⏩India's economic condition is worse than Sri Lanka: Mamata

⏩Mamata blames Modi for Russia-Ukraine war 

You can understand the mental status of the Chief Minister of an Indian state. https://t.co/XVNdTilRSn",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"PM Modi, Biden discuss Russia-Ukraine war amid disquiet in US over India's neutral stance | Key points US President Joe Biden on Monday said the US and India will continue consultations to cope with the ""destabilising"" effects of the Russian war in Ukraine during a virtual m… https://t.co/wXaB83dSiu",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"What we have seen from India so far is the fullest expression of strategic autonomy — a posture that relies on diplomatic activism and prioritizing of own interests over bloc politics, writes @sreemoytalukdar https://t.co/C7SqY72mCV",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"At 2+2 India-US meet, Blinken urges countries to refrain from major weapons deals with Russia
@SecBlinken @DrSJaishankar #russia #usa #india #weapondeals #putin #UkraineWar https://t.co/FljsdIqLog",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,President Biden emphasized growing defense cooperation with India in a virtual meeting with Prime Minister Narendra Modi — a line U.S. officials have touted in the hopes of convincing New Delhi to come off the fence over Russia’s war on Ukraine. https://t.co/NNKlgib9aZ,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"US Secretary of State #AntonyBlinken showed understanding of India's position on the #Ukraine war while cautioning allies and partners against the increase in #Russian energy purchases. 

https://t.co/4DQxvjxv3k",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Layman Diary office:Biden praised India's humanitarian assistance to Ukraine and high lighted d need  for continuous close consultations to manage d ""destabilizing  consequences of d Russian war ""
While PM Modi insisted direct talk between Ukraine &amp;Russia 
@beingarun28
@htTweets https://t.co/zX7Xw5U5nN",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Biden says US and India in ‘close consultation’ in managing ‘destabilizing’ effects of Russia war on Ukraine https://t.co/2LCoEQDk5j,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Arnab Goswami did it again. Getting more famous in Chinese social media. 😀
#China #ArnabGoswami #republictv #SocialMedia #wechat #Chinese #Ukraine #UkraineRussianWar #Ukrainian #Russia #Russian #war #WarSindia #India #ForeignPolicy #Politics https://t.co/amn8IM8bld",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India &amp; US will continue their close consultation on how to “manage the destabilising effects” of the war launched by #Russia against #Ukraine, says Joe Biden. 

The Indian prime minister said that the situation in Ukraine was a matter of concern.

https://t.co/GgPIjxcsah",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"आज की हमारी बातचीत ऐसे समय पर हो रही है जब यूक्रेन में स्थिति बहुत चिंताजनक बनी हुई है।

कुछ सप्ताह पहले तक, 20,000 से अधिक भारतीय यूक्रेन में फंसे हुए थे। और इनमें से अधिकांश युवा छात्र थे: PM @narendramodi",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,India's Russia energy imports only 1-2% but…': US's latest amid Ukraine war - Hindustan Times https://t.co/6QF8wCQb8y via @GoogleNews,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@DerekJGrossman So India doesn't condemn Russia. Europe condemns Russia but is directly sponsoring the war in Ukraine and the genocide in Bucha.,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Russia-Ukraine war latest: Putin defends ‘noble’ invasion; alleged Mariupol chemical attack investigated – live https://t.co/WeynIaylZF Putin says Bucha killing fake. India has demanded independent inquiry into killings &amp;expressed anguish. Are these also fake?,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,India’s stance on Russia-Ukraine war looms large in ‘2-plus-2’ talks with US https://t.co/wW7FNpf17B,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"PM Modi said that India has sent medicines and other relief materials to Ukraine and other neighbouring nations 

https://t.co/rhtR2ks0QX",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@AmitShah pls save the future of ukraine MBBS students in india only and accommodate in Indian medical colleges.

https://t.co/SjeLndGfPb

#यूक्रेनसेलोटेंहिंदुस्तानकेमेडिकलछात्रोकाभविष्यमोदीजीकेहाथोंमें",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Russia-Ukraine War: Over 300 Ukrainian villagers near Kyiv trapped in basement for weeks, say residents 

#Hindustani #News #India

https://t.co/YkINAFwoVT",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@PMOIndia 
Hon'ble Prime Minister Sir,
Kindly take immediate steps to STOP WAR regarding the Russia and Ukraine War.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@BKalitaAssam pls save the future of ukraine MBBS students in india only and accommodate in Indian medical colleges.

https://t.co/SjeLndGfPb

#यूक्रेनसेलोटेंहिंदुस्तानकेमेडिकलछात्रोकाभविष्यमोदीजीकेहाथोंमें",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,UN will provide security ? https://t.co/aQFnx3iE7m,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"UN suspended Russia from the membership of Human Rights Council (UNHRC) due to war crimes and gross abuse of Human Rights in Ukraine. 93 members voted in favour (USA, UK Ukraine etc), 24 voted against it (Russia, China, etc), 58 abstained (India, Brazil etc) #RussiaUkraineCrisis https://t.co/9em89gxSL9",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,World divided but India firm on its neutral stance for its interests: PM Modi https://t.co/OVycmEm1PF,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"This's the same #America that today bullys #India to support it against #Russia in #UkraineRussianWar

Listen to the diabolical hate &amp; racism against #Indians by Nixon &amp; Kissinger

They called us ugly, filthy scavengers

@narendramodi @BJP4India @RSSorg

#Russian #UkraineWar https://t.co/EmyAYMZUK7",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"A Ukrainian soldier wishes to marry his girlfriend in India after the war.
#Russia #Ukraine #RussiaUkraineWar | @gauravcsawant 

https://t.co/MMLvvVhZZj",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Countries that abstain or dont support Ukraine in this War by Russia ... India , China , African  nations like South Africa i am talking about you !!! 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦 https://t.co/i0RdBL14wo",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Arnab pinpoints America's hypocrisy in lecturing India on trading with Russia while West's energy imports continue 👇 https://t.co/9iXraAR5VS https://t.co/L2gPxb6pV0,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Yesterday talk with  @Sushil_NDTV what actual problem we face after transferring from Ukraine to other nation except india 
https://t.co/1mWM2I4KRZ
#UkraineRussiaWar 
#indianstudentsinukraine",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"For the first time in history, the world is battling on two fronts, one with pandemic for two years, and Russia-Ukraine war. Fighting all these challenges, India has handled oil prices better, while many countries are facing historical economic issues.
https://t.co/aaENwNO8sN",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Biden says US and India in ‘close consultation’ in managing ‘destabilizing’ effects of Russia war on Ukraine https://t.co/45bm4zzlaC,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"A full effort is on to convince India that after the Ukraine war Russia will be so busy rearming itself that it won’t be able to provide spares, supplies to India. New weapons systems orders will be unfulfilled. Well Russia may offer to license produce these in India.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"President Biden emphasized growing defense cooperation with India in a virtual meeting with Prime Minister Modi on Monday — a line U.S. officials have increasingly touted in hopes of convincing New Delhi to come off the fence over Russia’s war on Ukraine.

https://t.co/vVsY8LchD8",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@OKCloud9 they alreday saw whts going in ukraine war!
even mighty Russia is weaken after 47 days.
CHINA never  have skill and its not 62 era  
tht india can  not fight or Win..
SO THIS IS  A CHEP WAY TO KILL  WIN WAR",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"FADA Says Retail Passenger Vehicles Sales Declines In India, Russia Ukraine War Can Dent Supply https://t.co/nGEF3gqJqu",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"#WATCH | What a befitting reply to American reporter's question on India's Energy purchases from #Russia.
""Your focus should be more on #Europe, as it buys more  in an afternoon than India does in a month""
#SJaishankar 
#USA #Ukraine 
#RussiaUkraineWar 
#UkraineWar #NarendraModi https://t.co/MMA07t2n6K",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"16 countries are on verge of collapse due to COVID-19 burden.The Ukraine Russia war worsened the situation much more.India lucky to manage the situation within 10 to 20% because of its strong agriculture background.Some r the worst hits countries r Brazil,Britain,SriLanka Pak",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@FinMinIndia @nsitharaman @PMOIndia Urgent Help needed:
My daughter is studying in Russia and I need to send her money for college fees &amp; expenses. Due to the ongoing Ukraine war and sanctions on Russia, the debit card issued by Indian banks has stopped working in Russia(1/3)",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"They discussed with Karl Negammer the strengthening of sanctions pressure on Russia, support for the energy and oil embargo against the aggressor, and our membership in the EU.  The world must do everything possible to stop the war. 
#Ukraine #EU #European #US #CINA #INDIA https://t.co/4gO2cr3b0k",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@TV9Bharatvarsh @aajtak @ndtvindia @abplivenews @ANI pls save the future of ukraine MBBS students in india only and accommodate in Indian medical colleges.Tks ndtv for covering us.

https://t.co/SjeLndGfPb

#यूक्रेनसेलोटेंहिंदुस्तानकेमेडिकलछात्रोकाभविष्यमोदीजीकेहाथोंमें",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Andy Vermaut shares:Biden says US and India in 'close consultation' in managing 'destabilizing' effects of Russia war on Ukraine: President Biden on Monday said the United States… https://t.co/Q8O2KcJzHs Thank you. #ThankYouJournalistsForTheNewsWeGetFromYou #AndyVermautThanksYou https://t.co/1DWGl0k5ua,,,,,,,,,,,,,,,,,,,,,,,
